ID	Mass	R7S1	R7S2	R7S4	R7S5	R7S6	R7S7	R7S8	R7S9	R7S10	R7S11	R7S12	R7S13	R7S14	R7S15	R7S16	R8S1	R8S2	R8S4	R8S5	R8S6	R8S7	R8S8	R8S9	R8S10	R8S11	R8S12	R8S13	R8S14	R8S15	R8S16	R9S1	R9S2	R9S4	R9S5	R9S6	R9S7	R9S8	R9S9	R9S10	R9S11	R9S12	R9S13	R9S14	R9S15	R9S16
6000	409,148517	3121627	4410531	0	0	3354401	4247289	2841714	3806002	3551020	4480366	0	0	0	0	2806140	4755735	0	4023394	3096256	5679591	0	0	2913112	6209232	3611622	0	0	2830572	3774736	3225797	0	0	3563438	0	0	4011701	0	2855894	3512608	0	0	2841996	0	0	3711112
6001	409,158414	2996708	3161260	3308219	0	3653417	0	0	0	3408691	3521399	0	0	0	3560369	3135876	3585311	3767531	2903147	3066570	0	3018731	3186836	2915169	0	4193263	2867343	3148803	0	0	3271884	3278599	0	2922423	3261166	0	0	0	0	2834728	4589028	3068351	2817430	0	3072808	3648658
6002	409,184902	6585849	8056006	10936017	6583081	8866621	10219288	10567821	7207761	10458951	10047885	5694337	5260125	6847168	7466950	7368090	12729654	6227201	11291777	7566054	13482502	11069957	8009899	8117112	13854445	8544263	6205602	6940696	6048006	8216878	6764766	7215901	5910735	10073038	7176963	5970981	10364626	6782961	7925746	10039611	8280570	8086997	8079794	6231539	6228793	9619627
6003	409,931348	5793876	5967769	3763496	7884212	4523386	5933467	4698797	4958669	8409452	4435984	3079758	5383801	0	0	5535741	5429180	7270247	4212469	5938658	3648634	5199079	5219102	5179911	5649739	6288035	3103407	7393870	0	0	5905124	8062366	8350595	5086821	6554961	4335163	6377786	4831818	10861097	3863404	0	6410294	5815488	0	6724895	3111793
6005	409,95038	38381668	80981928	59105592	45551044	52813192	56795564	47567548	63231452	58984828	45716512	47250016	43546252	68558296	59593232	56236044	86290384	76816248	54185732	73276920	51055752	54185208	56843052	78423576	63265116	50516660	45923004	69997152	36229928	86444960	57537264	51910060	84259728	51471988	58332512	49638984	61598024	46983768	52021816	42124156	49497196	66504772	74679504	32299018	58488108	74984320
6008	410,001128	50489484	54554588	65642848	65588720	78224816	61825496	70259424	53270024	68979104	72356944	53885584	56833732	62529036	64721464	79403064	56619000	61382560	60116784	51076648	67898552	48680236	70523736	61630020	63428996	59724512	50723552	61510276	53138256	42732492	73888536	83432920	61322180	75474592	67556744	70676080	59812212	52537988	69274208	64488352	75302040	67782768	56739080	73398320	60978508	71576496
6009	410,00287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5222193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5235979	0	0	0
6011	410,004769	0	0	0	0	0	0	0	0	0	0	0	0	4093966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3892663
6012	410,010263	0	3571685	4486503	3198457	4848055	4269536	3914470	0	3477927	3819092	0	0	3175956	3141695	0	2775040	3381160	2930487	0	5158076	3284277	3431264	2892365	0	0	0	2859658	3599189	0	3418907	0	3093452	4558506	3231120	4446836	0	0	2988646	3723175	3939485	0	0	4925491	0	2902972
6013	410,012361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3836301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2876350
6014	410,015516	102688920	96055272	82092392	151490048	118005176	110305768	105714408	92542488	133401000	102896728	67730080	80344784	72556056	88183360	123869248	99594248	135438256	77795128	100703800	81890496	79924536	122198888	108799568	106895760	132748016	101120744	128750224	56546136	63753176	137491232	140056032	130069456	88450736	120657296	108064376	104900992	95218320	163220080	100434856	86213792	136480896	105252120	83458104	128447832	80194496
6015	410,018887	2807962	3719150	2900334	0	3632573	0	0	0	3836333	0	0	0	0	0	3299397	3207176	0	3415871	3542588	0	0	3840871	0	0	0	0	3969681	0	0	0	3941865	0	3716786	0	0	3410306	0	0	2888622	3486884	3815550	3163420	0	3962200	0
6016	410,02016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3078893	0	0	0	0	0	0	0	3046807	2868859	0	0	0	0	0	0	0	0	0	0
6017	410,021877	0	0	3606896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3887763	0	4111327	0	0	0	0	3567001	3194492	0	0	0	0	0	0	0	0	0	0
6018	410,025032	94005408	126267376	113025392	122326536	118267328	124494320	111907568	109581856	133466544	101127264	90045096	85358304	137436704	126423624	141138000	136785936	163225520	102207304	125214272	98667720	101649728	141695856	134227552	133372312	124654328	117177072	132715160	72389472	128060384	156660512	124982768	152482784	107357880	132683160	96792192	129149320	114649752	135105136	91587504	107578536	168265856	118031648	84211776	125269336	137243600
6019	410,026749	0	0	0	0	0	11575790	0	0	0	8197219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10242674	0	0	0	9504036	0	0	0
6020	410,02927	3346595	0	0	3378698	0	4479472	5219060	0	0	4805733	0	0	3812903	4368974	4026445	0	5476280	4394824	0	0	0	5147504	5924446	4094363	3535611	2804468	4661913	0	0	4907817	5469682	3658717	0	0	4531842	3359115	3240601	4700788	0	0	4470919	0	4571201	0	4967375
6021	410,032044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3119914	0	0	0	0	0	3522957	0	0	0	0	0	0	0	0	0
6022	410,034142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6796642	0
6023	410,036646	146565296	133148672	111485312	205098512	155885008	151233008	135271168	122099240	180652480	139433072	89127600	101086952	92905008	111743568	158111824	130986008	178102208	106467152	125509200	104402128	103615824	161258352	136947296	148543904	167678720	131889912	165384864	70865768	74877928	168784688	182490624	175354848	122070720	161846688	146828928	147499408	119368352	219777664	135758784	112723120	167676048	139298096	109279304	163411296	108964824
6025	410,039636	5810347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5519779	0	5233403	6148768	0	0	0	0	0	0	5821863	0	0	0	0	0	0	0	0	0	0	0
6027	410,040972	0	0	0	0	0	0	0	0	0	0	2955960	0	0	0	0	2924571	0	0	0	0	0	0	0	0	0	0	0	0	3138543	0	4113916	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6028	410,042626	2769070	3528708	2961793	4480534	0	0	0	3925548	3275199	0	0	0	0	0	0	3214364	3551170	0	0	0	0	3513211	0	0	0	0	0	0	0	3732274	0	3724266	3450567	3741098	0	0	0	0	0	0	0	0	0	0	0
6029	410,046162	82110640	112537608	103424384	104271384	117415376	110699008	93065984	100111920	116984256	96310384	90045120	88405744	125902392	114856536	119609432	108408864	130326472	92409688	97230424	97225944	97389912	118135680	115811952	109058472	100537096	97876736	102306472	71979888	101977072	126546744	105158144	125875184	100312776	115283376	101838480	111815064	91515560	116558464	92799936	105022648	132122776	108627256	80967760	99972456	129706976
6030	410,048746	0	0	0	0	0	0	0	0	0	0	4242111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3085169	0	0	0	0	4806349	0	0	0	0	0	0	0	4966551	0	0	0	5319649
6031	410,050019	0	0	0	0	0	0	0	4638258	0	0	0	3344120	0	0	3856478	0	4194248	0	0	0	0	0	0	0	0	0	0	0	0	0	3638788	4858864	0	3884463	0	0	0	4307588	0	0	0	0	0	0	0
6032	410,05152	0	3291149	3088776	4632093	0	2925059	0	0	0	0	0	0	0	4262495	0	3229732	0	0	3583581	0	0	0	0	0	0	0	3627689	0	0	3341112	3468805	0	3024591	3366320	0	3748253	0	3844741	2823110	0	3764377	0	0	0	2860003
6033	410,054891	53405880	79835152	67592584	68390432	62348760	66134532	58479368	69211704	68405704	65262716	66484932	53343996	72654400	66392672	78944352	81276968	66625484	60460892	69901920	57068768	56724832	66558852	77932144	60086704	55694096	53820164	70816424	48468852	79072248	77165368	70817288	84816888	57517776	66409908	75787920	66169248	51440300	70732424	62030792	62506176	68929688	77530432	64075860	96925040	80554984
6034	410,056545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5093475	0	6537166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4719562	0	0	0	0	0	0
6035	410,058262	0	0	0	0	0	0	0	2899513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3102219	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6036	410,064001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2826933	0	0	0	0	0	0	2964853	0
6037	410,064788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2973653	0	0	0	0	0	0	0	3197722	0	0	0	0	0	0	0	0	3708347	0	0	0	0	0	0	0	2825548	3291226	0	0
6038	410,067156	36890816	42135580	43475348	51351084	46521828	45703696	40964880	40326720	47843792	43357316	34552528	33699596	46636624	44765804	57546860	43266096	50733016	39087976	41918060	37932268	38972780	43998096	40150656	41621944	44880668	39058192	40948404	32912254	36072452	55161668	53073428	48788480	40904412	46503356	43691676	46999976	35711672	52972176	43615188	43173068	54167716	41043280	47560796	52917624	50260980
6039	410,073031	185886912	215789600	172073376	253595184	212377056	232890896	193172240	171611712	244484560	193631376	129858264	146634512	130293336	160338544	201824368	197963824	258777056	164204400	193764976	171805936	170495344	211393424	213100160	212179392	215913248	188906256	230789824	98784128	115182600	210334528	246519312	250786816	190097120	231249344	188509856	227518896	162425536	280726176	190284752	175277264	227444912	204703056	137492576	206665088	168471536
6041	410,07564	0	0	0	9416242	0	0	0	0	9603543	7419021	0	0	0	0	0	7811129	9478110	0	8273526	7671028	7515510	7961495	0	9116096	0	0	0	0	0	7992137	9131546	0	0	8918467	0	0	0	0	0	7783635	0	0	0	8213885	8096763
6042	410,076672	5429449	7229478	6742428	0	6659562	7750169	5968663	5703241	8038872	0	5470938	0	5594712	7090802	6699124	6893626	8478686	5681008	6741623	0	6622583	0	7415431	7518657	6198053	6019861	0	0	0	6648650	0	8229897	6006501	6559172	6139556	0	6539968	0	6472666	0	8317102	0	0	0	7474171
6044	410,082547	341534912	566997056	525312416	404852288	450469344	523346464	442077984	455710272	488999392	428184736	400653024	357922592	581672512	538940032	491362432	562278464	619945984	476155776	518102656	439061760	495291776	507747232	544974464	528849344	424514336	432372512	463573696	321213312	529108000	512979776	482448928	596620288	521643744	520590784	363949728	552053184	406678208	450857632	380077024	500139232	577996992	490571104	357922912	418739584	632007680
6045	410,086251	8145105	11546671	0	9104955	9797105	10830369	9294622	9819729	0	9999510	0	0	12115554	11620985	10573948	12005442	0	9883511	12607105	0	0	0	11306639	10688969	9229101	0	9933508	6779788	0	11105104	10728995	13022226	12248814	0	0	11577785	0	9767583	8659937	9979099	11798709	11183458	7927913	10802564	0
6046	410,087905	4430034	5726257	6443429	5631549	4926962	5665315	4436767	5117522	5597664	5080215	3996389	4900640	6176356	5952123	5437565	6561860	0	0	5983874	0	5254530	5503905	6080145	6490570	5514031	4303645	5038789	3314573	5938197	6189905	6481444	6562835	5756655	0	4288172	6543803	4545225	0	4193250	5018845	6473911	5924196	4421738	0	6003718
6047	410,088286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3960451	0	0	3623842	0	0	0	0	3769030	0	0	0	0	0	0	0	2809516	0	0	0	0	0	0	0	0	0	0
6048	410,089622	0	0	0	0	0	0	0	0	0	0	0	0	0	2790012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3197602	0	0	0	0	0	0	0
6049	410,090489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2973317	0	0	0	0	0	0	0	0	0	0	0	2850343	0	0	0	0	0	2755275	0	0	0	0	0	0	0	3144713
6051	410,114774	0	0	3860923	0	2845191	3088954	3358515	3445354	2976244	0	0	0	2845312	3576464	0	3107931	3866622	3361680	0	0	2911644	3875768	3318441	3247584	3239751	2770224	3699418	3298208	0	3757924	3055164	0	4007687	0	3792575	3904977	3327710	4864694	0	0	3890381	4142465	0	3610007	4349984
6052	410,117278	0	0	0	3695702	3281929	0	0	0	0	3161777	0	0	0	2762898	0	0	0	0	0	0	0	0	3414699	0	0	0	0	0	0	0	3275326	4097071	3399433	0	0	0	3325665	3755703	0	0	0	0	0	0	0
6053	410,118932	0	0	3147198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3397052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6054	410,122852	3779823	3627091	4282818	3506779	0	4421185	4383545	3791473	2905594	4988086	3042055	0	0	3719830	4400282	5357666	3331077	3691415	4732583	0	3920293	3568575	4092592	3965415	4946767	0	4346592	0	0	4832106	6694467	3160116	4530959	3351017	2759366	0	4206309	3939004	4662269	3208442	2928852	4289929	2846338	3539356	3659816
6055	410,161056	0	0	0	0	0	0	0	0	0	0	0	0	0	2812595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2946777	0	0	0	0	0	0	0
6056	410,178815	0	3019401	0	0	0	3895921	0	0	0	0	0	0	0	0	3252424	0	0	3162054	0	0	0	0	3742433	0	0	0	0	0	0	0	0	3127400	2916160	0	0	0	0	0	0	0	0	3545540	0	0	0
6057	410,188229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2760654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3541518	0	0	0	0	0	0	0	0	0
6058	410,197441	14866731	17191066	17351166	21507740	22806086	19522178	17798000	17127088	20466226	18855158	16042830	16148373	18218708	17838800	20617430	17191074	21889090	13729749	16580339	19402074	17210862	20225022	16271089	17812004	17642384	16784234	18543384	14238684	15137903	23655326	21313156	22344824	18220880	20411940	18583290	20761110	17312546	22620916	18891828	19277110	23701776	17036760	16455862	18470348	21187694
6059	410,2152	2851129	2862252	0	3782316	0	0	3368829	0	0	0	0	0	0	0	0	0	0	3787749	2808581	0	0	3072012	0	0	0	0	0	0	0	0	0	0	3107680	2880050	0	3381796	0	0	0	2902342	0	0	0	0	3050624
6060	410,941366	3042183	5739373	3423315	5017893	4411524	4076805	4845970	3991852	6184027	4423546	4226585	3595952	3683795	3969293	3902266	5665575	6587050	0	5675502	5226447	3682507	3828335	5060994	5434498	5756456	2772343	6346065	0	4348629	4308394	5998854	7255850	3646949	4663411	4445462	4996221	4810109	7370032	3929705	2785182	5309302	6265063	0	4309944	3352372
6061	410,943975	0	3274607	0	0	0	3008776	0	3253038	0	0	0	0	0	0	3075900	3421993	3564204	0	0	0	0	0	0	3529860	0	0	0	0	0	0	2939144	3821356	0	0	0	0	0	3610930	0	0	3416953	2993385	0	2767289	0
6062	410,950882	5245838	8348534	7519323	5425453	5955723	6878478	6116761	7926068	6106210	5332866	5291554	4849339	7121373	7443733	7027522	8735536	8549042	5163601	9423352	6569944	5669077	5957240	9234826	8303753	5942833	5418366	8836440	3231230	10039004	7579057	6590734	9914162	5124589	5013627	6547740	6130821	5771653	6106423	4640368	4267942	7750526	8192241	3777223	6948799	9760573
6063	410,953872	0	3669880	0	0	3826829	3953936	3161498	4878646	3972196	0	0	0	4490720	4267287	3179332	4749106	4600500	0	4950523	0	3901655	0	4437389	3087499	0	0	3932506	0	4828895	0	3840273	4601653	0	0	0	4069511	0	0	0	0	3616640	4073715	0	3294144	4589375
6064	411,000018	2873270	0	2889858	0	0	3450168	0	2888030	0	0	0	0	0	0	0	3696474	0	0	2962986	0	0	0	0	3450546	0	0	0	0	0	0	0	3049824	0	0	0	3319981	0	0	0	0	0	0	0	0	0
6065	411,004239	5102522	6980521	7033990	7037276	10256564	8267068	8009152	5695841	7597194	6848433	5545557	6314740	7516692	7736638	9044846	6720350	7334622	7015038	5904943	6572037	5703945	7192228	8362426	6515893	5729888	6286756	7075201	6084133	5779208	7321047	9218364	6410084	8653340	6729893	8227139	6898865	6647216	8717664	6737561	10049490	6833066	6277417	7744237	7931874	8001392
6070	411,049353	7554014	12035029	12321962	10772867	11587799	11380067	9037281	10029448	9817259	9676760	10124928	8442660	13013570	13215073	13138835	9653125	11993859	11154084	11027037	9236523	9425205	10911434	13117921	10812634	11671176	11353539	10175908	8152646	10665773	14145014	11065700	11970445	11004484	12368073	11174244	12201174	9035221	13016451	10000059	11802616	15199184	11532632	8723213	10868736	14503835
6071	411,055879	6101987	9513947	8166575	9367944	6451420	7232872	6510054	7055757	7611568	9695197	9309830	5737258	9405001	6921574	9859992	7814026	7656201	7668393	7393891	6185008	8386876	7192272	9656807	6331615	5465742	6695368	7724457	6039114	8230707	8969723	8362345	9834387	6349386	7229646	10084712	7017691	6807002	9870727	7728832	8595453	9814997	9976159	7736081	11462660	8990625
6072	411,058002	5979109	9645021	7713969	8987018	6402270	7925098	7232999	7086480	9481393	8177631	6381193	6355757	9294411	8242536	9024410	9421708	9499403	6765227	9138790	7264306	7272766	8134354	10303977	7615713	6749840	7232970	7712171	5623372	10374964	9201149	9423211	9375637	6044236	7274704	8419690	8690909	6874588	9346442	7149249	9410559	8702935	8847713	8184595	11798533	9727907
6073	411,070483	5007344	5602282	4321467	5792149	7074024	6247797	5012977	5497242	5973179	5924842	3760789	4470586	5349976	5008754	7928741	5583768	5552917	4997814	5065331	3825725	4415818	5721820	5351924	5006571	6373019	5768658	5078452	3423829	3601215	6850054	5601654	6252449	4735575	5309658	6445427	6481128	4825574	6477203	5164747	5709834	7281633	6105455	6157084	6455310	6242223
6075	411,083154	0	0	0	0	0	0	2901498	0	0	0	0	0	0	0	0	3359650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2836976	3374493	0	0	0	0	0	0	2785211
6077	411,087861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6722470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4460928	0	0	0	0	0	0	0	0	0	0
6078	411,113394	2761746	0	0	0	0	0	3980816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3482011	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6079	411,114181	0	3794964	2803934	0	0	4455835	0	3418560	2955995	0	0	2896745	3780229	3492243	0	3382205	2926393	4498139	0	3539042	4745589	0	0	3895566	3514050	0	0	3667573	3270499	0	0	0	2945662	2902269	0	4306188	0	3132853	3495660	0	0	2960797	2778938	0	3848153
6080	411,200552	0	3405928	3019044	4295175	2993484	3245542	3311185	2839049	3901724	3019867	3284754	3891141	3111646	3845590	3710992	3822600	3604353	3061540	3560184	3292331	3044810	2997066	2812519	3500373	0	3985966	2977304	0	2769834	5156450	3968487	3660825	0	5648706	4121042	3227988	3321424	3705336	3360558	0	4044877	3970552	0	5550180	3588140
6081	411,929645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3243413	0	0	0	0	0	3208289	0	0	0	0	0	0	0	0	0	0	0	0	0	2871012
6082	411,938755	3989170	5277492	4633461	4541576	4543366	3980903	5613682	3858562	5000007	3527388	3559894	4378330	9729492	7313427	5846640	6383240	6282215	3440531	5105134	4182813	5074079	5618104	5425398	5291952	4143517	4937784	6611023	3851473	6861323	7069809	7902314	6814402	4208984	5356429	5459949	4718520	5179562	5797939	5290338	5815008	5721780	4358404	4376960	5071443	12165869
6083	411,946617	7110329	7391036	5719931	10040463	7750540	8435822	6256760	5373064	8175437	5348067	3916253	3292899	0	0	5914230	7431823	9598445	5043610	7427574	4776740	6026406	7336382	6647037	6848439	6457764	5763133	7456853	0	0	5666935	9591920	8927946	5692768	7429012	4762611	8355774	5345456	9756729	5728616	5143270	7397050	7011597	3042693	7109208	0
6084	411,947865	5832378	11228989	11335548	5518481	8934285	6666352	6682746	9952393	9199437	7801573	9720286	6424293	17204702	13457434	11026039	10970769	9680366	9434523	7509496	7328550	7021736	9122239	13479166	9060280	6932901	5500991	8939606	7637208	14832146	11331704	8232050	11426507	8625505	7805845	9352180	7532480	7667890	7999547	6584681	10513127	8752827	9317646	9895302	8903256	17036020
6085	411,953524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3208854	0	0	0	0	0	0	0	3612605	0	0	0	0	0	0	0	3263185	0	0	0	0	0	0	0	0	0	0	0	0	0
6086	411,956514	34025152	47445828	37037956	43521176	32711572	50882680	36493440	38526096	42422100	34642668	25731558	30645998	28722662	32774176	36462208	47740568	59057652	35067296	47195648	30372652	41866416	41017796	46935300	39935936	37820844	35782724	46209116	16578782	28750360	37124220	44309624	59390676	39415144	42998684	27718650	46723016	31060152	46370880	30640496	29379310	44781252	43404568	20282764	41531996	36975356
6088	411,96603	16989896	33199950	30189450	17056928	20652956	28985470	20691078	26713240	23539546	17685236	21070320	17600248	32155120	28694568	24428166	36337312	35530236	25212330	31303178	21656372	28333240	24445390	34532620	26787782	19339700	19750986	24647780	13195493	36049440	24885380	23067776	38189788	25791856	25320356	17236994	30519246	21573824	20058184	16726391	21555958	30068426	27028768	13630867	22215268	35328776
6090	411,997771	0	2819950	3142564	2927803	4277172	4205723	4829342	3401908	3005299	4289296	3279374	3443482	0	2793537	3033760	0	0	3720645	0	4088656	0	0	6182186	0	0	0	0	3122940	0	3079323	3067037	3446521	6022541	0	5729305	3247081	2781402	0	0	4172561	0	0	3583402	0	0
6091	412,005164	0	0	0	0	3345338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2841703	0	0	0	0	2853539	3092224	0	0	0	0	0	0	3322261	2914072	0	0	0	0	0
6092	412,011309	5326574	4441979	3360688	6470856	5921727	4468903	5162153	2989247	5945213	4634396	3681819	3939112	0	3382347	5119660	3756743	4682275	3453392	4771385	3197275	3321062	5304820	5460278	3710956	5452253	4237419	3551367	0	0	6783141	5711017	4543238	4086169	6886344	5241891	4720628	4169957	6514796	4501914	4975389	5283569	4385105	3055027	6675075	3382066
6093	412,016778	0	3636096	3560372	3186892	0	3056811	2975916	0	3886977	4591393	0	2921262	3348004	3422287	3741360	3504844	0	3285461	3402302	0	0	3092985	3702075	0	3321314	0	4342923	0	0	2978985	5682349	0	0	0	0	0	0	3630192	0	3822369	0	0	3725751	3281542	3724087
6094	412,019552	0	0	0	4357327	3718085	3065006	2829486	0	0	3219235	0	0	0	0	0	3131087	3458602	0	3416642	3246947	0	3986939	0	3245043	3931621	3049585	0	0	0	3765419	4280496	3450125	0	2833358	0	0	0	4335731	0	0	3947255	0	0	2967177	0
6095	412,025913	3411193	6150025	5124027	4235476	6124490	5791923	5810355	5133516	4687752	6763304	6928937	4458296	4478509	5546070	6233784	4472532	4914735	5478876	4322888	7496552	4593908	5014017	4795715	5392376	4446698	3517557	4569234	5521681	2894418	5109936	5035189	4238099	6202790	4346835	6978606	4982784	4208881	3837047	7844261	7041833	4439805	2986849	7747005	5704333	4690752
6096	412,031166	6682366	9152398	7806912	8369369	8483790	8282296	8274103	8113360	9719692	8620845	7815726	6668094	9750067	7686235	9866940	8574681	8861236	7255521	7816781	7557996	6960377	9196037	7957832	7651324	8169967	9031801	8341654	6261013	8467030	10565811	10296506	9411352	7816619	8514519	5919794	8671236	7692533	9334907	8124841	8493869	11169537	8019302	7822785	8227472	8926021
6097	412,032502	5584639	4026256	4419521	8496346	5925839	5867706	4942008	0	6127502	0	0	0	0	0	6094525	5150426	6247989	0	5727823	0	4726011	5081606	0	7000062	5581296	0	6066327	0	0	6019253	7134395	6920986	0	0	5917747	6170630	0	7491709	5552554	4139823	8351490	0	4840899	7043729	3816262
6098	412,040682	3832582	4152215	5172167	5094625	5010389	5137601	5129406	4304089	4611988	4898614	3774008	2858824	3141181	3721314	6104772	4195041	6467132	3555817	3343959	3407733	4311299	4987405	4805969	4407300	4608503	5464192	5065886	0	3223135	5433531	6089922	6482721	5060020	4700127	4777017	5662733	2885886	5517443	3798449	4961078	4987657	3797361	4016584	5761687	3909454
6099	412,043266	3418888	0	0	5356771	0	4303043	0	0	4786070	0	0	2923338	0	0	5400262	0	4810302	0	0	0	3062021	3174927	4523347	0	0	0	0	0	0	4853948	4155588	3435299	0	0	3035194	0	0	4260997	0	0	3745547	0	0	4838041	0
6100	412,046421	0	0	0	0	0	0	0	0	3390360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2802887	0	0	0	0	3272721	0	0	0	0	0	0	0	0	3811155
6101	412,052296	7675663	10311586	8320977	9143531	7336926	7915723	7465159	8631522	8042396	9333567	9941571	6217556	10094152	8163435	10354381	10680043	8846917	6487539	9344611	7465855	6946062	8868375	9590107	8005646	8012289	6758536	9115814	5845284	10175080	10541251	9272524	10656556	8046014	9298920	10437697	8249366	6744327	8734860	7115193	8442687	9047827	9659772	8046032	13081246	11547481
6102	412,055286	0	9656229	9967571	0	4666337	9177293	0	6173925	8531870	5007170	0	4713304	2892876	6803566	0	5485294	4939336	9061878	7626342	10097537	8932625	4084249	6878558	9633808	3864068	4726922	5597353	4714791	4581994	0	0	0	9182656	5688299	2917955	12656665	0	0	12417468	5831490	0	9416064	4695507	4092577	4721500
6103	412,059308	0	3259049	3348438	3363057	2882019	0	4353228	2898153	0	0	0	0	3192399	4222064	3918547	0	0	3235833	3711082	2886532	0	3035677	0	0	0	2934925	3019947	0	3042925	0	0	3937074	3132867	3564013	3954758	0	0	3630225	0	0	2817816	0	0	3193507	3314527
6104	412,061812	0	4303788	0	3266292	3278822	4841683	3682510	3158251	3223459	4112200	3458636	2954078	3786322	4495475	4416214	3593460	3895886	3851771	3251820	4072327	3547415	2967071	3581283	3586070	3844106	3393167	3008686	2800940	3608176	3123402	4934869	3595061	3986886	3117040	4171848	2998302	3390735	3979411	3672513	4432711	2900763	0	2878935	0	4617058
6105	412,064802	0	6948783	7532507	0	3521512	6351062	0	4359405	4515750	0	0	2967394	5801558	4958325	0	3866358	0	6792702	4645488	8487817	6747418	0	4230502	7313432	0	0	0	5331246	5065330	0	0	3000119	5903817	3159538	0	6883361	0	0	7369155	3741514	0	6471050	3244505	0	4977509
6106	412,06717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3060537	0	0	0	3117090	0	0	2893253	0	0	0	0	0	3044199
6108	412,077067	5637924	6004667	5605349	7714049	6271985	7069920	5959897	5068024	7368623	6417238	4053595	4585327	4699747	4763775	5295842	5783297	7921242	4880904	5211773	4706196	7105830	5001772	6614385	5969954	6672920	6262938	7188666	0	4568701	7534805	7120098	8100675	6199764	6431740	5422164	6615083	4640027	8878239	5906893	4820820	6899496	5701015	4144610	5196464	4946801
6109	412,078784	0	0	0	0	0	0	0	0	0	0	0	3372913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2822358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6110	412,082806	12631848	16345024	16013289	17048838	13685750	15440101	11794653	12557565	14012339	14736218	13206112	12193653	16356968	16566403	19345126	15808262	18839134	13596173	16180866	13882264	15029548	16331313	14089590	13692966	14232092	13541534	13924542	11008315	13521537	17742040	17566950	18115400	16137689	15358976	14386264	17793072	13064480	15745188	13392337	15588185	20225836	12823965	16780774	18463412	18174838
